244520.58450, 3,  -0.081,  9.797,  1.049, 4,   0.018,  0.023,  0.001
244520.58886, 3,  -0.067,  9.764,  1.058, 4,   0.012,  0.009,  0.017
244520.59322, 3,  -0.077,  9.706,  1.092, 4,   0.020,  0.017,  0.015
244520.59759, 3,  -0.057,  9.716,  0.948, 4,   0.017,  0.009,  0.028
244520.60195, 3,  -0.081,  9.802,  1.010, 4,   0.029, -0.003,  0.021
244520.60632, 3,  -0.062,  9.778,  1.111, 4,   0.034, -0.004,  0.017
244520.61068, 3,  -0.053,  9.706,  1.097, 4,   0.021, -0.007,  0.018
244520.61507, 3,  -0.215,  9.754,  0.919, 4,   0.016, -0.003,  0.018
244520.61944, 3,  -0.120,  9.764,  1.006, 4,   0.020,  0.000,  0.004
244520.62380, 3,  -0.110,  9.634,  0.900, 4,   0.020, -0.004,  0.020
244520.62817, 3,   0.005,  9.778,  0.795, 4,   0.019,  0.000,  0.018
244520.63253, 3,  -0.062,  9.768,  1.111, 4,   0.031,  0.001,  0.023
244520.63689, 3,   0.048,  9.744,  0.795, 4,   0.035,  0.014,  0.029
244520.64126, 3,  -0.062,  9.764,  0.886, 4,   0.018, -0.005,  0.028
244520.64562, 3,   0.043,  9.807,  0.939, 4,   0.011, -0.004,  0.014, 5,  14.133,-46.043, -1.740
244520.64999, 3,   0.034,  9.797,  1.029, 4,   0.020,  0.003,  0.030
244520.65438, 3,   0.153,  9.850,  0.982, 4,   0.020,  0.001,  0.021
244520.65874, 3,   0.168,  9.864,  0.919, 4,   0.005, -0.004,  0.015
244520.66311, 3,   0.124,  9.802,  0.895, 4,  -0.004, -0.033,  0.004
244520.66747, 3,   0.005,  9.835,  0.991, 4,  -0.007, -0.021, -0.004
244520.67184, 3,   0.014,  9.883,  0.838, 4,  -0.013, -0.023,  0.003
244520.67620, 3,  -0.034,  9.864,  1.106, 4,  -0.026, -0.027, -0.013
244520.68056, 3,  -0.110,  9.764,  0.996, 4,  -0.042,  0.001, -0.005
244520.68493, 3,   0.005,  9.816,  1.006, 4,  -0.038,  0.004, -0.022
244520.68929, 3,  -0.048,  9.855,  1.082, 4,  -0.053,  0.007, -0.027
244520.69366, 3,  -0.048,  9.692,  1.130, 4,  -0.066,  0.032, -0.011
244520.69805, 3,  -0.038,  9.850,  1.092, 4,  -0.073,  0.059, -0.023
244520.70242, 3,  -0.062,  9.821,  1.039, 4,  -0.072,  0.081, -0.013
244520.70678, 3,  -0.081,  9.792,  0.972, 4,  -0.066,  0.069, -0.016
244520.71114, 3,  -0.077,  9.773,  1.140, 4,  -0.077,  0.038, -0.015
244520.71551, 3,   0.048,  9.888,  1.111, 4,  -0.063,  0.011, -0.017
244520.71987, 3,   0.048,  9.826,  1.049, 4,  -0.067,  0.007, -0.003
244520.72424, 3,   0.163,  9.768,  0.967, 4,  -0.056, -0.039, -0.026
244520.72860, 3,   0.124,  9.821,  1.135, 4,  -0.033, -0.066,  0.001
244520.73296, 3,  -0.019,  9.649,  1.197, 4,  -0.022, -0.075, -0.013
244520.73736, 3,   0.124,  9.802,  1.039, 4,  -0.026, -0.087, -0.027
244520.74172, 3,   0.120,  9.725,  1.293, 4,  -0.006, -0.062, -0.029
244520.74609, 3,   0.053,  9.687,  1.207, 4,  -0.007, -0.046, -0.035
244520.75045, 3,  -0.005,  9.701,  1.288, 4,   0.011, -0.038, -0.046
244520.75481, 3,   0.158,  9.711,  1.326, 4,   0.005,  0.015, -0.047
244520.75918, 3,   0.029,  9.778,  1.231, 4,   0.002,  0.039, -0.066
244520.76354, 3,   0.072,  9.744,  1.097, 4,   0.010,  0.065, -0.053
244520.76791, 3,  -0.053,  9.778,  1.068, 4,   0.012,  0.083, -0.058
244520.77227, 3,  -0.230,  9.658,  1.053, 4,   0.006,  0.040, -0.040
244520.77666, 3,  -0.177,  9.720,  1.063, 4,   0.017,  0.031, -0.039
244520.78103, 3,  -0.110,  9.697,  0.943, 4,   0.006,  0.017, -0.013
244520.78539, 3,  -0.062,  9.673,  1.111, 4,   0.019, -0.014, -0.011
244520.78976, 3,  -0.144,  9.634,  1.207, 4,   0.030, -0.021,  0.012
244520.79412, 3,  -0.101,  9.687,  0.996, 4,   0.034, -0.039,  0.008
244520.79848, 3,  -0.148,  9.706,  1.092, 4,   0.029, -0.039,  0.026
244520.80285, 3,  -0.010,  9.744,  1.073, 4,   0.042, -0.058,  0.037
244520.80721, 3,  -0.010,  9.749,  1.168, 4,   0.048, -0.065,  0.044
244520.81158, 3,   0.062,  9.744,  1.063, 4,   0.055, -0.077,  0.039
244520.81597, 3,   0.048,  9.821,  1.077, 4,   0.051, -0.071,  0.039
244520.82034, 3,   0.014,  9.663,  1.082, 4,   0.054, -0.089,  0.034
244520.82470, 3,   0.101,  9.586,  1.082, 4,   0.061, -0.086,  0.027
244520.82906, 3,  -0.038,  9.682,  1.015, 4,   0.068, -0.054,  0.016, 5,  13.797,-45.030, -2.718
244520.83343, 3,   0.029,  9.701,  1.025, 4,   0.076, -0.043,  0.019
244520.83779, 3,   0.000,  9.730,  0.943, 4,   0.080, -0.010,  0.010
244520.84216, 3,  -0.067,  9.716,  1.020, 4,   0.068,  0.028, -0.001
244520.84652, 3,   0.000,  9.816,  0.986, 4,   0.099,  0.036, -0.012
244520.85088, 3,  -0.110,  9.582,  0.948, 4,   0.071,  0.050, -0.005
244520.85525, 3,  -0.029,  9.687,  0.618, 4,   0.076,  0.051,  0.011
244520.85964, 3,  -0.105,  9.720,  0.819, 4,   0.051,  0.068, -0.003
244520.86401, 3,  -0.134,  9.773,  0.867, 4,   0.045,  0.051,  0.008
244520.86837, 3,  -0.077,  9.749,  0.871, 4,   0.034,  0.022,  0.006
244520.87273, 3,  -0.144,  9.816,  0.833, 4,   0.037,  0.000,  0.018
244520.87710, 3,  -0.038,  9.783,  0.843, 4,   0.039, -0.015,  0.020
244520.88146, 3,  -0.120,  9.720,  0.852, 4,   0.009, -0.030,  0.013
244520.88583, 3,  -0.206,  9.754,  0.757, 4,   0.025, -0.030,  0.039
244520.89019, 3,  -0.187,  9.687,  0.843, 4,   0.021, -0.063,  0.031
244520.89455, 3,  -0.129,  9.764,  0.867, 4,   0.031, -0.083,  0.037
244520.89895, 3,  -0.110,  9.768,  0.929, 4,   0.015, -0.080,  0.037
244520.90331, 3,  -0.072,  9.735,  1.034, 4,   0.022, -0.092,  0.053
244520.90768, 3,  -0.124,  9.754,  0.862, 4,   0.005, -0.094,  0.049
244520.91204, 3,  -0.081,  9.754,  1.044, 4,   0.016, -0.079,  0.069
244520.91640, 3,  -0.077,  9.711,  0.996, 4,   0.002, -0.054,  0.038
244520.92077, 3,  -0.072,  9.826,  0.804, 4,  -0.004, -0.036,  0.055
244520.92513, 3,   0.005,  9.850,  0.800, 4,   0.003, -0.042,  0.043
244520.92950, 3,   0.081,  9.778,  0.986, 4,   0.015, -0.023,  0.042
244520.93386, 3,   0.057,  9.768,  0.895, 4,  -0.004, -0.038,  0.040
