2015-11-22 16:08:22.689,13,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226502.630431,-10.89084720611572,-37.25901794433594,9.76104736328125,119.8180847167969,129.1333465576172,25,74772.70575941667,0.046905517578125,-1.022262573242188,-0.0214691162109375,74772.66670441667,-0.04342816789592214,0.0348027217573735,-0.07044913294808411
2015-11-22 16:08:22.788,14,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226502.750775,-11.02990341186523,-37.18919372558594,8.6890869140625,117.7416000366211,127.0568618774414,25,74772.80500241667,0.033477783203125,-1.01263427734375,-0.007659912109375,74772.76661841667,0.007444067878989487,0.06302317456450715,-0.01902881862083417
2015-11-22 16:08:22.902,15,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226502.86476,-11.20372486114502,-37.29392242431641,9.59375,118.5634765625,127.8787384033203,25,74772.90425141666,0.047210693359375,-1.05126953125,-0.0133209228515625,74772.86652741667,0.1296373555428772,0.1137404143639762,0.03698491595458443
2015-11-22 16:08:22.998,16,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226502.986538,-11.51660346984863,-37.11937713623047,9.6942138671875,118.7736053466797,128.0888671875,25,74773.00349541668,0.0020751953125,-1.028610229492188,0.016876220703125,74772.96643841667,0.4564232002621402,0.002850647630820817,0.1361248159583102
2015-11-22 16:08:23.087,17,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226502.986538,-11.51660346984863,-37.11937713623047,9.6942138671875,118.7736053466797,128.0888671875,25,74773.10273141667,-0.023712158203125,-0.979705810546875,0.0608673095703125,74773.06634841667,0.3607376865083562,-0.1015812197750014,0.1280719494541286
2015-11-22 16:08:23.185,18,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226503.105607,-12.14235019683838,-35.93242645263672,11.3023681640625,117.9939422607422,127.3092041015625,25,74773.20199841667,-0.0209808349609375,-0.938995361328125,0.038177490234375,74773.16625841668,-0.05909874038216639,-0.08504325572171834,0.1488110501270117
2015-11-22 16:08:23.302,19,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226503.220837,-12.52475643157959,-36.45607757568359,10.66571044921875,115.6051940917969,124.9204559326172,25,74773.30125041667,-0.0086212158203125,-0.96014404296875,0.19183349609375,74773.26616841667,-0.0249418351891371,0.0178365214008057,0.09692787840230593
2015-11-22 16:08:23.385,20,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226503.321584,-13.25480270385742,-36.42116546630859,10.1632080078125,115.2317428588867,124.547004699707,25,74773.40050541668,-0.037994384765625,-0.97235107421875,0.4284820556640625,74773.36605741667,0.2693587705533393,0.1595369314173058,-0.2682618145003357
2015-11-22 16:08:23.483,21,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226503.432728,-12.35093688964844,-36.77027130126953,10.230224609375,114.5900726318359,123.9053344726562,25,74773.49975141668,0.012969970703125,-1.07470703125,0.380889892578125,74773.46598741667,0.4273145832314651,-0.06242103384204024,-0.5089572485572612
2015-11-22 16:08:23.582,22,B187A273-12C0-49FD-96B3-33C048AA6B3C,1448226503.54327,-10.12603759765625,-36.49098968505859,13.0445556640625,120.611572265625,129.9268341064453,25,74773.59900741668,0.1206207275390625,-1.06304931640625,0.5207672119140625,74773.56589841667,0.7132901474063539,0.0115147096051756,0.1019953413245087
