244090.70341, 3,   0.136,  9.845, -0.371, 4,   0.022,  0.009, -0.046
244090.70781, 3,   0.055,  9.649, -0.242, 4,   0.042,  0.005, -0.046
244090.71220, 3,   0.103,  9.845, -0.299, 4,   0.034,  0.000, -0.028
244090.71660, 3,   0.012,  9.778, -0.304, 4,   0.029, -0.001, -0.021
244090.72099, 3,  -0.026,  9.740, -0.275, 4,   0.032, -0.011, -0.021
244090.72539, 3,  -0.074,  9.783, -0.381, 4,   0.033, -0.007, -0.020
244090.72975, 3,  -0.022,  9.687, -0.543, 4,   0.021, -0.018, -0.017
244090.73415, 3,  -0.074,  9.807, -0.385, 4,   0.023, -0.024, -0.002
244090.73854, 3,   0.041,  9.816, -0.505, 4,   0.020, -0.019, -0.001
244090.74293, 3,   0.017,  9.730, -0.419, 4,   0.022, -0.018,  0.016
244090.74733, 3,  -0.103,  9.859, -0.452, 4,   0.010, -0.028,  0.005
244090.75172, 3,   0.017,  9.807, -0.395, 4,   0.009, -0.019,  0.009
244090.75612, 3,   0.041,  9.687, -0.266, 4,   0.006, -0.001,  0.021
244090.76051, 3,   0.069,  9.855, -0.414, 4,  -0.022,  0.020,  0.022
244090.76491, 3,   0.045,  9.754, -0.433, 4,  -0.028,  0.010,  0.019
244090.76930, 3,   0.079,  9.658, -0.376, 4,  -0.029,  0.005,  0.010
244090.77370, 3,   0.213,  9.620, -0.472, 4,  -0.038, -0.003,  0.011
244090.77806, 3,   0.060,  9.620, -0.419, 4,  -0.060, -0.015,  0.024
244090.78246, 3,   0.151,  9.711, -0.122, 4,  -0.042, -0.016,  0.009
244090.78685, 3,   0.089,  9.749, -0.534, 4,  -0.059, -0.011,  0.010
244090.79124, 3,   0.089,  9.701, -0.208, 4,  -0.073, -0.006,  0.004
244090.79564, 3,   0.069,  9.797, -0.275, 4,  -0.043, -0.016, -0.007, 5,  12.431,-44.823,  3.218
244090.80003, 3,  -0.012,  9.663, -0.309, 4,  -0.058, -0.004, -0.007
244090.80443, 3,   0.012,  9.792, -0.232, 4,  -0.046,  0.033, -0.012
244090.80882, 3,   0.069,  9.673, -0.136, 4,  -0.029,  0.036, -0.021
244090.81322, 3,  -0.002,  9.740, -0.065, 4,  -0.027,  0.051, -0.012
244090.81761, 3,  -0.031,  9.730, -0.146, 4,  -0.027,  0.060, -0.019
244090.82201, 3,   0.117,  9.802,  0.036, 4,  -0.032,  0.031, -0.020
244090.82637, 3,  -0.012,  9.725, -0.136, 4,  -0.019,  0.032, -0.013
244090.83076, 3,  -0.031,  9.740, -0.218, 4,  -0.033,  0.026, -0.017
244090.83516, 3,  -0.041,  9.625, -0.132, 4,  -0.016,  0.003, -0.034
244090.83955, 3,  -0.156,  9.687, -0.122, 4,  -0.032,  0.000, -0.007
